"Seed","MinLossMember","MinLossNonMember","Success","Error"
2162,0.00124416344212561,0.00407254565489846,TRUE,NA
2163,0.0115824900377365,0.00310253531385633,FALSE,NA
2164,8.36362704814996e-09,0.0153167039495438,TRUE,NA
2165,0.00142138930885766,0.000209409041942371,FALSE,NA
2166,0.00953819772414822,5.75370658794349e-08,FALSE,NA
2167,0.000296943850518126,0.0312765704410239,TRUE,NA
2168,0.000229345033299655,1.01906871360027e-05,FALSE,NA
2169,0.000243380745060154,0.00145447466238425,TRUE,NA
2170,0.00395573324937637,3.87293723512069e-05,FALSE,NA
2171,0.00163094691259485,0.00525590422912582,TRUE,NA
2172,0.00750642663553699,0.00115629879624083,FALSE,NA
2173,0.0151687017875246,2.1748935374443e-05,FALSE,NA
2174,9.14083839762434e-06,3.02659357351445e-05,TRUE,NA
2175,3.35003543015134e-05,0.000574998144924425,TRUE,NA
2176,0.00143267517453848,0.00427838490763044,TRUE,NA
2177,0.00016896124429682,0.000150078209564613,FALSE,NA
2178,0.000227499476840905,0.00390021393081228,TRUE,NA
2179,0.00124749508904298,1.31724208755208e-06,FALSE,NA
2180,0.000434467278246178,0.00113991973036155,TRUE,NA
2181,0.000264275015398525,0.000397885347003065,TRUE,NA
2182,8.14676326217567e-05,0.120327000393369,TRUE,NA
2183,0.000885373556835414,2.88797556541276,TRUE,NA
2184,8.76849563772666e-05,1.47800472014685e-07,FALSE,NA
2185,8.69991058938647e-07,0.0221732559629522,TRUE,NA
2186,0.0452794610340422,0.000146772596911645,FALSE,NA
2187,3.60962091859904e-07,0.00013346357182445,TRUE,NA
2188,0.00395854862421692,0.0278969593385647,TRUE,NA
2189,0.00156123795810284,5.26779640467257e-05,FALSE,NA
2190,0.00539528576676053,0.0292083010013675,TRUE,NA
2191,2.77625154148082e-05,3.2803185230991e-05,TRUE,NA
2192,2.51959691443026e-05,3.31267145183346e-07,FALSE,NA
2193,5.14192975551279e-05,1.54725203176574e-05,FALSE,NA
2194,3.41633766820256e-05,0.00118460356877226,TRUE,NA
2195,0.00050004707662605,9.95003899037922e-05,FALSE,NA
2196,0.000788819209821871,0.000798618612220576,TRUE,NA
2197,1.25713190834077e-05,0.000112909888533486,TRUE,NA
2198,0.000141150821904597,0.00386635062376125,TRUE,NA
2199,2.18584582463246e-05,5.4554899878551e-05,TRUE,NA
2200,2.08268058749063e-05,0.000169287117200447,TRUE,NA
2201,0.000111307306502213,2.00998220119635e-06,FALSE,NA
2202,5.23087165335736e-05,0.000585423019776382,TRUE,NA
2203,1.04899672832086e-08,0.000107284821574444,TRUE,NA
2204,0.0115786132754695,1.93366878956501e-06,FALSE,NA
2205,0.00163061793107028,0.000768435837063243,FALSE,NA
2206,0.0146564410044068,4.54335005132726e-07,FALSE,NA
2207,0.0157123308116876,3.11753274206847,TRUE,NA
2208,0.00199798207799909,0.000230436731264312,FALSE,NA
2209,9.55201779354598e-07,3.6346534212667e-05,TRUE,NA
2210,4.56919570054497e-05,0.0706590996400737,TRUE,NA
2211,5.80320236326556e-11,0.011159841748774,TRUE,NA
2212,1.44471163030565e-05,0.000414856970107588,TRUE,NA
2213,0.00380879684113994,3.67385257253631e-05,FALSE,NA
2214,2.82547734422419e-05,2.74516481811657e-07,FALSE,NA
2215,0.000225343868706501,3.00309854540957e-06,FALSE,NA
2216,1.29978222363884e-08,0.050375899697679,TRUE,NA
2217,0.0155084959774184,7.71525758305464e-05,FALSE,NA
2218,0.000231801339276377,0.00118364599118483,TRUE,NA
2219,0.0111585119421794,1.09139196637496,TRUE,NA
2220,1.08840856059473e-05,1.585412690951,TRUE,NA
2221,0.00043175554226075,7.9016139429781e-07,FALSE,NA
2222,2.81436956589779e-06,0.0783980611779967,TRUE,NA
2223,0.00024527426466881,0.000467741553705875,TRUE,NA
2224,0.000611005290202607,0.00662675036015748,TRUE,NA
2225,3.31918701874837e-07,6.38438727375406e-06,TRUE,NA
2226,1.37731886462816e-05,0.000298932162314431,TRUE,NA
2227,0.00062491859313073,1.80034307014881e-07,FALSE,NA
2228,0.000306200256178722,0.000946440652916743,TRUE,NA
2229,4.3070703952887e-07,0.0200053746050552,TRUE,NA
2230,0.00479413038332129,0.000411654844361954,FALSE,NA
2231,0.000244327558671725,1.98677896554334e-09,FALSE,NA
2232,0.0368339023072379,0.000622938492102874,FALSE,NA
2233,0.000202703169441718,0.0003709020144897,TRUE,NA
2234,1.05574176702261e-05,0.103869654128582,TRUE,NA
2235,0.00322348870118392,0.00331196817614812,TRUE,NA
2236,4.1776112043334e-05,0.000107012705735724,TRUE,NA
2237,0.0792889770875516,0.000747616170006316,FALSE,NA
2238,0.00314985500261123,0.00852420674939017,TRUE,NA
2239,8.09403724207035e-07,0.000484682332217179,TRUE,NA
2240,0.000129528980011878,0.000330805399628264,TRUE,NA
2241,1.15057662581018e-05,0.000771496858906619,TRUE,NA
2242,0.0385151212318366,7.41880555116779e-06,FALSE,NA
2243,0.0184738789850631,0.00127749209328735,FALSE,NA
2244,1.33211641663671e-05,0.000461772407581229,TRUE,NA
2245,0.00397950646247849,0.0116543767266479,TRUE,NA
2246,3.1272831267068e-05,0.000669208760112761,TRUE,NA
2247,8.54352449755722e-08,1.20888373376267e-08,FALSE,NA
2248,1.712217101325e-05,7.72138502130685e-05,TRUE,NA
2249,6.15111510659979e-08,3.84862094756392e-07,TRUE,NA
2250,0.0114583810534554,3.55753180055474e-05,FALSE,NA
2251,0.13711119030271,0.019330617567175,FALSE,NA
2252,0.0345798155686747,5.03575597006239e-07,FALSE,NA
2253,1.94437883875769e-05,8.98200285181554e-05,TRUE,NA
2254,0.000643681488637799,0.0810778533739744,TRUE,NA
2255,2.87049829512072e-06,0.014152963415382,TRUE,NA
2256,0.0116429968023319,0.000103178294452709,FALSE,NA
2257,0.00317233071662449,1.76464482386595e-07,FALSE,NA
2258,1.7192714215162e-05,5.20517100776752e-07,FALSE,NA
2259,8.65526907947842e-06,0.000440507142583422,TRUE,NA
2260,0.0125541626351014,0.000266770132795703,FALSE,NA
2261,0.00279865909310854,0.000362128122603705,FALSE,NA
2262,8.12405521231879e-07,1.43329220057662e-06,TRUE,NA
2263,0.00928947975437538,0.0458992512191578,TRUE,NA
2264,3.03036142464917e-07,0.000792370115183971,TRUE,NA
2265,0.000333980525159842,3.71747361453907e-05,FALSE,NA
2266,1.70948366719615e-09,0.000447010493467389,TRUE,NA
2267,0.0152437353126299,0.000411855639471591,FALSE,NA
2268,0.00990556709247499,2.56799094096308e-05,FALSE,NA
2269,1.55846432530015e-08,0.000458911410425639,TRUE,NA
2270,0.00221255848425692,0.00162719781150531,FALSE,NA
2271,2.07552906935244e-05,0.000501888150117509,TRUE,NA
2272,0.0368506892361876,0.00160633279679886,FALSE,NA
2273,0.000144582043160695,3.03011406480953e-05,FALSE,NA
2274,0.0035887366807241,0.0533591528005538,TRUE,NA
2275,5.33309177181504e-06,0.296157706688399,TRUE,NA
2276,0.000329002348668711,0.0384796499608565,TRUE,NA
2277,0.00637604202327154,0.000362088670644836,FALSE,NA
2278,5.27293783211804e-07,2.54063776627862e-06,TRUE,NA
2279,0.00110087561678997,0.00558783388644437,TRUE,NA
2280,1.39074545761908e-05,0.0089414686792077,TRUE,NA
2281,1.64911017295458e-06,1.13271286104378e-07,FALSE,NA
2282,0.0562263558793958,0.000746026860675894,FALSE,NA
2283,7.80259821954733e-07,0.000904084310432042,TRUE,NA
2284,0.000191656724337029,0.000375869640927628,TRUE,NA
2285,3.19743178315136e-07,3.0044300381345e-11,FALSE,NA
2286,7.72322905642461e-06,0.000214227673986195,TRUE,NA
2287,0.000726489378330839,0.00998214157256074,TRUE,NA
2288,4.17433341626184e-05,0.0215034769377338,TRUE,NA
2289,5.38711110496846e-07,0.00227503377703043,TRUE,NA
2290,0.090815340400866,2.69263449609576e-08,FALSE,NA
2291,0.00388039527222987,2.71822286387903e-05,FALSE,NA
2292,0.000102943403627754,0.0194342287041876,TRUE,NA
2293,0.00020547597969556,0.000106160625093441,FALSE,NA
2294,0.0587614091171196,0.00241823587099828,FALSE,NA
2295,7.65940987769241e-08,8.59105462732837e-06,TRUE,NA
2296,0.00187435287339425,1.25999496891468e-07,FALSE,NA
2297,6.93946550374794e-06,0.000762054375008961,TRUE,NA
2298,0.00119761854266009,7.64993749053451e-09,FALSE,NA
2299,0.00267497435776145,5.0591869163064e-05,FALSE,NA
2300,0.0699061625558636,0.00243862467616436,FALSE,NA
2301,0.0047884142343992,7.08337240489571e-07,FALSE,NA
2302,0.00951154708500551,0.0157921489097613,TRUE,NA
2303,1.67939896546532e-05,1.95933001157987e-05,TRUE,NA
2304,0.064992346929227,0.0382937503362433,FALSE,NA
2305,0.000154435568796821,0.00869466225645519,TRUE,NA
2306,0.00121129371634908,0.000195586296473531,FALSE,NA
2307,0.00174431602323202,0.00048606654415984,FALSE,NA
2308,0.0720144118731052,0.0204277425246742,FALSE,NA
2309,0.000510179115395831,9.07711284118184e-05,FALSE,NA
2310,8.59342240986039e-08,3.03718668253361e-06,TRUE,NA
2311,7.61922002951984e-05,0.000284679243471716,TRUE,NA
2312,0.0230608407836727,0.000428380160299379,FALSE,NA
2313,4.84679060316038e-05,0.0125038099363935,TRUE,NA
2314,4.35108017155717e-06,0.00593941669659828,TRUE,NA
2315,0.0042070127015153,0.000851989666752235,FALSE,NA
2316,0.000144759664501657,0.000408180814510988,TRUE,NA
2317,2.23206549070094e-08,0.000153080838319723,TRUE,NA
2318,5.23716324682812e-05,1.87730632865979e-05,FALSE,NA
2319,0.0458328881889569,0.0113052437970484,FALSE,NA
2320,0.0315694892817276,0.460224689931004,TRUE,NA
2321,0.0193607239452375,2.66111609625021e-08,FALSE,NA
2322,1.04242903252659e-09,1.69800703940022,TRUE,NA
2323,0.00310648249313838,4.8902795436081e-06,FALSE,NA
2324,6.85625492066258e-09,0.00535710412332858,TRUE,NA
2325,0.0656738326931537,0.0170586053417733,FALSE,NA
2326,6.19348699369725e-05,0.0132140066991465,TRUE,NA
2327,2.9242485305573e-08,0.00205881686829514,TRUE,NA
2328,0.0485687548555017,0.000716295350630219,FALSE,NA
2329,0.00136567206179821,0.000135420409358229,FALSE,NA
2330,2.97318523689037e-05,4.02397387897876e-06,FALSE,NA
2331,2.875561515189e-06,3.79161888163575e-05,TRUE,NA
2332,1.12694056037499e-06,4.11348914217345,TRUE,NA
2333,0.00191644897969877,2.13034046066916e-05,FALSE,NA
2334,0.0040685472554973,0.000276353512307559,FALSE,NA
2335,0.00315324729819881,1.03168001726194e-05,FALSE,NA
2336,0.002414031336811,6.50574156480999e-05,FALSE,NA
2337,0.000102653480864486,0.000523386245013888,TRUE,NA
2338,2.56039362991774e-08,0.000656341415200791,TRUE,NA
2339,5.75028581189112e-05,5.91958140785435e-05,TRUE,NA
2340,4.45347413889972e-05,0.00191587145215165,TRUE,NA
2341,1.24528037308376e-07,1.53176419061959e-05,TRUE,NA
2342,1.77858714894459e-08,8.57464606842806e-06,TRUE,NA
2343,0.00374439789726649,0.00843530815291312,TRUE,NA
2344,5.73740859653806e-07,0.0244474370468918,TRUE,NA
2345,0.00644077287274441,0.0349927466310405,TRUE,NA
2346,1.68023605295953e-05,3.11708148535047e-06,FALSE,NA
2347,0.00173429115570157,0.000979926378732413,FALSE,NA
2348,0.000724911772141949,4.98550658049148e-05,FALSE,NA
2349,4.3341596863397e-06,8.99672355202612e-06,TRUE,NA
2350,9.685608727171e-05,0.513669838983472,TRUE,NA
2351,0.00385136402480144,5.88508643023008e-06,FALSE,NA
2352,0.0487495381161085,0.000892759404125691,FALSE,NA
2353,2.4893407688889e-05,0.113888873181407,TRUE,NA
2354,0.0149629597268279,0.00204520803820778,FALSE,NA
2355,0.00794211596730671,0.00111978142593744,FALSE,NA
2356,0.0178415215697051,2.40878817167968e-05,FALSE,NA
2357,2.50944764048008e-05,9.62003049017908e-05,TRUE,NA
2358,7.61348939347829e-05,4.86191512174266e-05,FALSE,NA
2359,0.00847955209343372,0.567579141334942,TRUE,NA
2360,0.0128748295991568,0.0136680094080607,TRUE,NA
2361,0.0463320765853657,0.000354886978518284,FALSE,NA
2362,3.98460355358229e-05,0.00117002974295758,TRUE,NA
2363,0.0794645544155856,0.00537786340456493,FALSE,NA
2364,0.00391222041807607,0.0280263603060221,TRUE,NA
2365,6.48927539495943e-05,5.88992795182873e-05,FALSE,NA
2366,2.50569464686514e-06,0.00109290340001548,TRUE,NA
2367,0.00380659236194889,0.506140893588361,TRUE,NA
2368,0.0175477201542875,0.0029536887315558,FALSE,NA
2369,1.61315998246905e-05,0.00442405042602269,TRUE,NA
2370,2.63790544997964e-10,0.000594370615721923,TRUE,NA
2371,0.0444602611367712,0.000486363728994892,FALSE,NA
2372,8.01222818518477e-06,1.58179449964245e-06,FALSE,NA
2373,4.11497336160713e-07,0.000635618705527063,TRUE,NA
2374,8.45673173356091e-07,0.393659493315959,TRUE,NA
2375,1.30756100823674e-05,0.000163245907203263,TRUE,NA
2376,0.00793017678864686,0.238944072983594,TRUE,NA
2377,0.00241688502215098,0.000517003110191181,FALSE,NA
2378,0.000208581259379593,0.0981313630562599,TRUE,NA
2379,0.00858786893607088,0.000180646522965803,FALSE,NA
2380,0.000552484342614038,0.915317374707366,TRUE,NA
2381,0.00081431357818562,0.000791258085339967,FALSE,NA
2382,0.0188272733578057,0.000197913987741217,FALSE,NA
2383,0.000380931197314827,0.00309146041215689,TRUE,NA
2384,2.57985455553715e-09,0.00196752011710925,TRUE,NA
2385,1.49101792416864e-05,0.0109919030736352,TRUE,NA
2386,0.0026297657994583,1.02219869455193e-06,FALSE,NA
2387,2.20914170567054e-06,1.19543772542039e-05,TRUE,NA
2388,2.43671523737615e-05,7.35446504804867e-06,FALSE,NA
2389,0.000530664131704932,0.000417486500501753,FALSE,NA
2390,0.00617686831816483,7.40037932926856,TRUE,NA
2391,4.83623066280324e-05,3.40714574479661e-05,FALSE,NA
2392,0.000201051869059207,8.49519172249022e-07,FALSE,NA
2393,0.000216170739894178,0.000287902392122947,TRUE,NA
2394,5.64041460010501e-06,0.000736613426964509,TRUE,NA
2395,0.00254696883050966,4.32811427324428e-07,FALSE,NA
2396,3.03508748023195e-06,0.00351879037726274,TRUE,NA
2397,7.3050579986112e-06,6.7066448591149e-05,TRUE,NA
2398,1.55362611676669e-10,2.33578473592329e-05,TRUE,NA
2399,5.55896300010799e-08,0.0146087393193272,TRUE,NA
2400,0.00977752438249441,1.17265493085869e-07,FALSE,NA
2401,7.39688701002457e-08,0.000425115519864399,TRUE,NA
2402,1.89314110907895e-06,4.1405776532257e-06,TRUE,NA
2403,0.00389576819514403,0.000195318513631637,FALSE,NA
2404,1.85358660224986e-06,6.75182168125749e-06,TRUE,NA
2405,4.60704725638137e-06,0.000115291525552191,TRUE,NA
2406,1.59804305440544e-05,0.000180897387537594,TRUE,NA
2407,1.9369260272307e-08,2.05033707671176e-08,TRUE,NA
2408,0.000163910164864682,0.108250770735315,TRUE,NA
2409,5.32991008925429e-06,0.000999929369672049,TRUE,NA
2410,5.77234579031119e-08,1.00402050387051e-05,TRUE,NA
2411,0.0275985252944133,0.00265204268367454,FALSE,NA
2412,0.0148051714948744,0.0521585937501,TRUE,NA
2413,0.000100508640117183,0.0075920180098208,TRUE,NA
2414,0.00560591919991931,0.0694740331677528,TRUE,NA
2415,6.17858052192319e-07,0.002749069954879,TRUE,NA
2416,1.70931475705263e-07,1.44002548185698e-06,TRUE,NA
2417,0.0570287241193776,5.80254758634018e-05,FALSE,NA
2418,5.87972121402905e-05,1.03834250626295e-06,FALSE,NA
2419,3.53276672858029e-06,3.91091770570727,TRUE,NA
2420,1.63666456994335e-06,4.43735936982078e-10,FALSE,NA
2421,0.000228822199917759,7.48439224510225e-09,FALSE,NA
2422,4.03105123190255e-05,0.00275108224403838,TRUE,NA
2423,4.32710210912006e-07,4.98677334004273e-09,FALSE,NA
2424,0.000746504283534589,0.0138858353091367,TRUE,NA
2425,1.62610683590772e-06,0.39101586181801,TRUE,NA
2426,0.0303815077586759,0.0229281862001645,FALSE,NA
2427,4.98800289462931e-06,5.62599735049432e-09,FALSE,NA
2428,0.00820483799340838,8.89982811399003e-05,FALSE,NA
2429,0.0848776613182173,1.00684412973521,TRUE,NA
2430,0.000423707913543597,1.71184400135054e-09,FALSE,NA
2431,0.01117393655707,0.00996567434150478,FALSE,NA
2432,6.71178987152599e-08,0.0164693982570939,TRUE,NA
2433,4.48086234883709e-10,0.000558405990570656,TRUE,NA
2434,0.00374814876533548,3.29352214238504e-05,FALSE,NA
2435,0.0183215433079837,1.08233124316499e-05,FALSE,NA
2436,0.000618790863805373,0.187051360472101,TRUE,NA
2437,5.4455786205217e-05,2.2569040875551e-05,FALSE,NA
2438,0.0002363772976604,5.13800292392548e-05,FALSE,NA
2439,0.00065370345587754,1.50176610874735,TRUE,NA
2440,3.40029336393768e-05,3.60411594037217e-06,FALSE,NA
2441,0.0681749088739536,1.43037218710723e-05,FALSE,NA
2442,0.000338114353222562,0.000462355287458933,TRUE,NA
2443,0.0389453995152054,0.00473166537656727,FALSE,NA
2444,7.48353652035234e-05,0.000121433227121334,TRUE,NA
2445,0.0154703834217135,2.03069182393976e-05,FALSE,NA
2446,9.71481550086275e-05,1.35080835407055e-11,FALSE,NA
2447,4.55092689452403e-08,0.000421942618007798,TRUE,NA
2448,0.00170132089815729,4.99375774322024e-08,FALSE,NA
2449,6.75673904116401e-08,0.0579707581990539,TRUE,NA
2450,0.000265398782241772,4.50515709348224e-06,FALSE,NA
2451,5.30185182045454e-08,6.15167453455061e-07,TRUE,NA
2452,0.000943639712042596,0.0618643283478336,TRUE,NA
2453,2.08548662020083e-05,0.0161173920385513,TRUE,NA
2454,1.92668103695306e-11,7.88203768882546e-05,TRUE,NA
2455,0.0193872501863452,3.44314345691859e-07,FALSE,NA
2456,0.000169842735176321,3.01698644332127e-05,FALSE,NA
2457,0.0137593546574594,7.82515816384869e-06,FALSE,NA
2458,2.61037758101503e-05,0.0237000418075677,TRUE,NA
2459,0.0025923842476073,3.16113127724645e-05,FALSE,NA
2460,2.34608998897466e-11,0.000247303968875177,TRUE,NA
2461,1.30314377916101e-08,0.00651647967403012,TRUE,NA
2462,0.0266989839052073,0.000799019023551255,FALSE,NA
2463,9.4961752126602e-05,0.014240647344166,TRUE,NA
2464,8.66968018826195e-07,0.00145165155018974,TRUE,NA
2465,0.00849578427160136,0.000556128320657469,FALSE,NA
2466,0.00221252094539802,8.93958413195396e-07,FALSE,NA
2467,0.0119301860361124,2.22518520435513e-06,FALSE,NA
2468,0.000247774125211995,1.56308313906884e-06,FALSE,NA
2469,0.00395467774920603,7.14989835140924e-08,FALSE,NA
2470,0.0137408658539289,2.82974446613242e-05,FALSE,NA
2471,2.87104720951892e-05,0.0636080290735163,TRUE,NA
2472,0.0304860491187132,0.00491241524772238,FALSE,NA
2473,0.0121995356611381,3.79477705534962e-09,FALSE,NA
2474,1.09334756144731e-06,7.42657923229602e-05,TRUE,NA
2475,3.69589581230032e-10,2.69355903134794e-06,TRUE,NA
2476,0.00327000182536899,0.000365523172790008,FALSE,NA
2477,3.41501706041049e-06,0.00419902396572881,TRUE,NA
2478,3.99210080483726e-06,3.19821290795559e-05,TRUE,NA
2479,0.000287664025000745,0.10961434927719,TRUE,NA
2480,0.017402886549814,0.00352508011973174,FALSE,NA
2481,2.03401907702116e-05,0.0280541095059071,TRUE,NA
2482,5.98021824182542e-06,4.92295756287735e-08,FALSE,NA
